"upbeat-sweep-1","40","0.7117437722419929","0.7449811014765697","202","129","57","174","1.3253270520104303","0.4938019986209798","0.4868953567131885","0.6068325949059952","f1","multitask_unet","cosine","","val/multi","finished","2025-09-10T02:02:41.000Z","30800","","40","2","64","0.5","false","true","0.52","0","0.2","keep_last","0.5","0.05","10","[0.1,0.9]","0.1","3","inverse","","threshold","auto","0.5","true","false","true","false","0.20867511793985571","","","40","0","0.5","1","[256,256]","true","0.00004961905736099503","","","","0.55","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","0","0.1","0.000011064761884924164","","","0.0005","0.5","1.5","single","","","","","0.00004961905736099503","1.0298947095870972","0.00004961905736099503","1600","0.5","[[202,129],[57,174]]","0.4110320210456848","0.5391458868980408","0.5742574257425742","","","0.7532467532467533","0.6102719033232629","0.7532467532467533","[[587,962675],[24517,35843453]]","587","962675","24517","35843453","0.5","0.0011878190872611969","0.9864161781546984","0.0005942624817899551","0.9731964509445872","","","0.6817593282850081","0.6516853932584269","[0,0,0,0,0,0,0,7,337,218,0,0,0,0,0,0,0,0,0,0]","0.4929541051387787","0.4408765435218811","0.3856559991836548","0.41423431038856506","0.4749251306056976","0","0.38612252473831177","0.2646965980529785","0.30298396944999695","true","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","","","1","","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","0.95","0.05","0","10","0.95","0.05","3","","","","","","","","","","","","","","","","","","","","","0.705739867641334","0.6885245901639344","0.6866245536940401","0.5454545454545454","","","","","","","","0.4938778209120543","0.001419988857311233","0.9863356529667974","0.4868750998483206","0.0007104988789012024","0.9730397008177402","[[706,962556],[30406,35837564]]","706","962556","30406","35837564","",""
"skilled-sweep-1","40","0.6459074733096085","0.6997815879991107","220","111","90","141","0.6769740780194601","0.4933750166886289","0.48692329922604816","0.5862579737783458","rate_match","multitask_unet","none","","val/multi","finished","2025-09-09T03:39:49.000Z","18911","","40","1","32","0.5","false","true","0.52","25","0.1","rate_match","0.6","0.1","20","[0.1,0.9]","0.12","2","inverse","","threshold","auto","0.5","true","false","true","false","0.2388895326347848","","","40","0","0.3","1","[256,256]","true","0.0007511124773441018","","","","0.55","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.55","multitask","","true","3","0.2","0.000014579481792986576","","","0.0001","0.5","1.5","split","","","","","0.0007511124773441018","0.569293200969696","0.0007511124773441018","3240","0.5","[[220,111],[90,141]]","0.4110320210456848","0.4483985900878906","0.573394495412844","","","0.5411255411255411","","","[[0,963262],[0,35867970]]","0","963262","0","35867970","0.5","0","0.9867500333772578","0","0.9738465984520964","","","","","","","","","","","","","","","true","[""head"",""classifier"",""mlp_head"",""fc"",""cls""]","","","1","","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","0.95","0.05","0","5","0.95","0.05","3","","","","","","","","","0.9969916343688964","0.43354296684265137","0.4323627054691314","0.0025308560580015182","0.9969916343688964","0.43354296684265137","0.4323627054691314","0.0025308560580015182","0.9969916343688964","0.43354296684265137","0.4323627054691314","0.0025308560580015182","","","","","","","","","","","","0.4933750166886289","0","0.9867500333772578","0.48692329922604816","0","0.9738465984520964","[[0,963262],[0,35867970]]","0","963262","0","35867970","",""
"glamorous-sweep-2","40","0.6512455516014235","0.7130040151188188","127","204","25","206","0.7965253558423784","0.4875040752707907","0.4756175139620635","0.5664290542176005","youden","multitask_unet","plateau","","val/multi","finished","2025-09-06T18:44:13.000Z","29299","bv3gs06w","40","1","32","1","false","true","0.5","25","0.3","keep_last","0.6","0.1","20","[0.1,0.9]","0.12","1","inverse","","threshold","auto","0.5","true","false","true","false","0.1984038876174662","","","40","0","0.3","1","[256,256]","true","0.00040422929240948967","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","2","0.1","0.00001684210839553968","","","0.0005","0.5","1.5","single","","","","","0.00040422929240948967","0.6756977438926697","0.00040422929240948967","3240","0.23960602283477783","[[236,95],[101,130]]","0.4110320210456848","0.40035587549209595","0.6390372568414111","","","0.637880749663227","0.3836858006042296","0.8917748917748918","[[0,1796074],[0,35035158]]","0","1796074","0","35035158","0.23960602283477783","0","0.9750081505415814","0","0.951235027924127","0.24955140529158656","0.8833067031436145","0.6377303461895607","0.6427457098283932","[0,0,0,0,0,0,0,0,0,0,2,248,298,14,0,0,0,0,0,0]","0.6701738834381104","0.6035451889038086","0.5466488599777222","0.5702612996101379","0.6361659169197083","1","0.42085954546928406","0.2336197793483734","0.23960602283477783","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"colorful-sweep-1","40","0.6672597864768683","0.7152927636311321","173","158","46","185","1.399590790271759","0.4933750166886289","0.48692329922604816","0.5710462281185049","f1","multitask_unet","cosine","","val/multi","finished","2025-09-06T11:01:22.000Z","36223","","40","2","32","1","false","true","0.5","0","0.2","rate_match","0.6","0.2","10","[0.1,0.9]","0.08","2","inverse","","threshold","auto","0.5","true","false","true","false","0.18049215331984192","","","40","0","0.3","1","[256,256]","true","0.00038533905503449286","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","3","0.1","0.000014228358599815554","","","0.0001","0.5","1.5","single","","","","","0.00038533905503449286","1.144623041152954","0.00038533905503449286","3240","0.2696036100387573","[[241,90],[97,134]]","0.4110320210456848","0.3985764980316162","0.6556160185967879","","","0.6540916284118701","0.5226586102719033","0.8008658008658008","[[0,963262],[0,35867970]]","0","963262","0","35867970","0.2696036100387573","0","0.9867500333772578","0","0.9738465984520964","0.2503524672708962","0.8917399889661137","0.6617622055688521","0.6445993031358885","[0,0,0,0,0,0,0,0,0,0,0,282,280,0,0,0,0,0,0,0]","0.6191486120223999","0.5998799204826355","0.5695263147354126","0.5890395045280457","0.6094733476638794","1","0.3943654000759125","0.2804773151874542","0.2696036100387573","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"grateful-sweep-1","40","0.6797153024911032","0.7460273865107702","177","154","37","194","1.3193276358975303","0.4876822197721829","0.47566746849468566","0.5781030281306885","f1","multitask_unet","none","","val/multi","finished","2025-09-06T10:51:13.000Z","28358","bv3gs06w","40","2","32","0.5","false","true","0.5","25","0.3","rate_match","0.5","0.05","20","[0.1,0.9]","0.1","1","inverse","","threshold","auto","0.5","true","false","true","false","0.1927357904954891","","","40","0","0.5","1","[256,256]","true","0.00003231091603906469","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","0","0.2","0.000010978882386349308","","","0.0005","0.5","1.5","single","","","","","0.00003231091603906469","1.1674456596374512","0.00003231091603906469","3240","0.21721552312374115","[[258,73],[107,124]]","0.4110320210456848","0.3505338132381439","0.6681454697169877","","","0.6581263650750055","0.5347432024169184","0.8398268398268398","[[371,1795703],[4263,35030895]]","371","1795703","4263","35030895","0.21721552312374115","0.0004120601452317644","0.974952379399134","0.0002060725297541516","0.9511288644596172","0.2613774243731702","0.8948286318882066","0.6872850211218791","0.6701208981001727","[0,0,0,0,0,0,0,0,9,210,307,36,0,0,0,0,0,0,0,0]","0.5708808898925781","0.5109588503837585","0.4429796934127808","0.4698430597782135","0.5454299449920654","0.6103202700614929","0.3785025179386139","0.2798443138599396","0.21721552312374115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"comic-sweep-8","40","0.699288256227758","0.7517296399471627","147","184","22","209","0.7203823559814029","0.4876347771282891","0.4756618772078969","0.5800679791148948","youden","multitask_unet","warmcos","","val/multi","finished","2025-09-05T18:39:49.000Z","28550","se85ky0d","40","1","32","0.5","false","true","0.55","25","0.2","keep_last","0.4","0.1","10","[0.1,0.9]","0.12","2","inverse","","threshold","auto","0.5","true","false","true","false","0.2177609745060846","","","40","0","0.5","1","[256,256]","true","0.00003708506879888953","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","3","0.1","0.000023277491062656332","","","0.0005","0.5","1.5","single","","","","","0.00003708506879888953","0.645397424697876","0.00003708506879888953","3240","0.4865080266961804","[[255,76],[93,138]]","0.4110320210456848","0.3807829320430755","0.6888092168868836","","","0.6838976733236553","0.4441087613293051","0.9047619047619048","[[262,1795812],[2347,35032811]]","262","1795812","2347","35032811","0.4865080266961804","0.0002913242633638056","0.9749782299932144","0.00014568335222953912","0.9511780710635642","0.2632947347526934","0.8968412234770964","0.674435333045605","0.6698717948717949","[0,0,0,0,0,0,0,0,0,146,305,111,0,0,0,0,0,0,0,0]","0.5870885848999023","0.5255568623542786","0.45425838232040405","0.48276209831237793","0.5613899827003479","0.7402135133743286","","","0.15430352091789246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"giddy-sweep-3","40","0.6654804270462633","0.7115392160709382","241","90","98","133","0.6844762133227454","0.4933750166886289","0.48692329922604816","0.5697324864724371","f1","multitask_unet","plateau","","val/multi","finished","2025-09-05T15:14:31.000Z","28179","","40","1","32","0.5","false","true","0.5","25","0.3","rate_match","0.4","0.1","20","[0.1,0.9]","0.15","1","inverse","","threshold","auto","0.5","true","false","true","false","0.22373931138856473","","","40","0","0.3","1","[256,256]","true","0.000571840843695824","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","0","0.2","0.000011062152345358436","","","0.0005","0.5","1.5","single","","","","","0.000571840843695824","0.5617254972457886","0.000571840843695824","3240","0.4199428846942507","[[241,90],[98,133]]","","","0.6536635051655488","","","0.651927126247368","","","[[0,963262],[0,35867970]]","0","963262","0","35867970","0.4199428846942507","0","0.9867500333772578","0","0.9738465984520964","0.24903872562482832","0.8904262473200458","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"twilight-sweep-4","40","0.6743772241992882","0.7497286198192544","221","110","73","158","0.7122001846631368","0.487525571113899","0.47562483784391946","0.5792966381607734","rate_match","multitask_unet","none","","val/multi","finished","2025-09-05T11:28:23.000Z","24092","se85ky0d","40","1","64","0.5","false","true","0.52","0","0.1","rate_match","0.6","0.1","20","[0.1,0.9]","0.15","1","inverse","","threshold","auto","0.5","true","false","true","false","0.18324863688254303","","","40","0","0.5","1","[256,256]","true","0.00012499705586379098","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","3","0.2","0.00004165090642337343","","","0.0005","0.5","1.5","split","","","","","0.00012499705586379098","0.4843914210796356","0.00012499705586379098","1600","0.43091223094560754","[[221,110],[73,158]]","","","0.6706264595390394","","","0.6758281999973843","","","[[43,1796031],[383,35034775]]","43","1796031","383","35034775","0.43091223094560754","0.00004787086000556638","0.9750032713677924","0.00002393600292130566","0.9512257396849176","0.26243613299574264","0.8961571433258041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dauntless-sweep-2","40","0.693950177935943","0.7330665306496122","271","60","112","119","0.7633244792620341","0.49337595009543295","0.48692361430042863","0.5772676532893957","youden","multitask_unet","none","","val/multi","finished","2025-09-05T06:12:59.000Z","32487","","40","1","32","1","false","true","0.55","0","0.1","rate_match","0.6","0.1","5","[0.1,0.9]","0.08","2","inverse","","threshold","auto","0.5","true","false","true","false","0.22079472499763253","","","40","0","0.5","1","[256,256]","true","0.00020817610837585952","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","3","0.2","0.000016393544466301065","","","0.0001","0.5","1.5","split","","","","","0.00020817610837585952","0.5636767745018005","0.00020817610837585952","3240","0.5015691445982278","[[271,60],[112,119]]","","","0.6861881354201613","","","0.6669413164881443","","","[[1,963261],[16,35867954]]","1","963261","16","35867954","0.5015691445982278","0.0000020762416703779485","0.9867498239491956","0.0000010381219128849615","0.9738461904789444","0.25657463528445","0.8979606712943414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"young-sweep-3","40","0.6548042704626335","0.7348582937706803","217","114","80","151","1.40359009636773","0.4875108234558777","0.4756202010674313","0.5740824380660586","f1","multitask_unet","none","","val/multi","finished","2025-09-05T03:41:48.000Z","27977","se85ky0d","40","2","64","0.5","false","true","0.5","0","0.3","rate_match","0.6","0.1","5","[0.1,0.9]","0.08","1","inverse","","threshold","auto","0.5","true","false","true","false","0.2090757908076829","","","40","0","0.3","1","[256,256]","true","0.00016350250904193235","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","2","0.2","0.000010530131925673264","","","0.0001","0.5","1.5","split","","","","","0.00016350250904193235","0.8323315382003784","0.00016350250904193235","1600","0.5275835001771718","[[217,114],[80,151]]","","","0.6502255256972238","","","0.6546343887733616","","","[[13,1796061],[81,35035077]]","13","1796061","81","35035077","0.5275835001771718","0.000014475260666040147","0.9750071716510894","0.000007237682716692045","0.951233164452146","0.257209811739171","0.8909550643929462","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"smooth-sweep-1","40","0.699288256227758","0.7456088724970901","262","69","100","131","1.3279991812176175","0.4994228365755189","0.48676685746056714","0.5855879491480688","youden","multitask_unet","warmcos","","val/multi","finished","2025-09-04T20:54:23.000Z","33507","","40","2","64","0.5","false","true","0.55","0","0.3","keep_last","0.5","0.2","5","[0.1,0.9]","0.12","3","inverse","","threshold","auto","0.5","true","false","true","false","0.21795731324660209","","","40","0","0.3","1","[256,256]","true","0.00004317740524862972","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","0","0.2","0.0000449111441411808","","","0.0005","0.5","1.5","split","","","","","0.00004317740524862972","1.097398281097412","0.00004317740524862972","1600","0.4231435266454655","[[262,69],[100,131]]","","","0.6893784530386741","","","0.6793201762990282","","","[[10795,952467],[329497,35538473]]","10795","952467","329497","35538473","0.4231435266454655","0.01656241321801782","0.98228325993302","0.008350357645934007","0.9651833572752002","0.27172867396569306","0.8994472243304446","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"drawn-sweep-2","40","0.6761565836298933","0.7483553707118662","258","73","109","122","0.7314897212717268","0.4876492005286484","0.475665202668894","0.5788963600927746","youden","multitask_unet","cosine","","val/multi","finished","2025-09-04T20:26:12.000Z","26120","se85ky0d","40","1","32","0.5","false","true","0.55","0","0.1","rate_match","0.4","0.1","10","[0.1,0.9]","0.1","2","inverse","","threshold","auto","0.5","true","false","true","false","0.19546489228429417","","","40","0","0.5","1","[256,256]","true","0.00003414625400658764","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","0","0.2","0.000011616036796837616","","","0.0001","0.5","1.5","split","","","","","0.00003414625400658764","0.6317000985145569","0.00003414625400658764","3240","0.4987724223557228","[[258,73],[109,122]]","","","0.6643191504226926","","","0.6537973607460013","","","[[293,1795781],[2765,35032393]]","293","1795781","2765","35032393","0.4987724223557228","0.0003257126214196624","0.9749726884358773","0.00016288283720777678","0.9511675225005802","0.26213609295307594","0.8956566272324733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sparkling-sweep-1","40","0.6654804270462633","0.7285936621284054","210","121","67","164","0.8112816347016228","0.4875040752707907","0.4756175139620635","0.5718854306709558","youden","multitask_unet","none","","val/multi","finished","2025-09-04T12:51:49.000Z","27244","se85ky0d","40","1","64","1","false","true","0.55","25","0.3","keep_last","0.6","0.05","20","[0.1,0.9]","0.12","2","inverse","","threshold","auto","0.5","true","false","true","false","0.2174952222378945","","","40","0","0.5","1","[256,256]","true","0.0007679414721572084","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","2","0.1","0.000020315017731314837","","","0.0001","0.5","1.5","single","","","","","0.0007679414721572084","0.6468688249588013","0.0007679414721572084","1600","0.5472527716631841","[[210,121],[67,164]]","","","0.6667806700867693","","","0.6721988987850016","","","[[0,1796074],[0,35035158]]","0","1796074","0","35035158","0.5472527716631841","0","0.9750081505415814","0","0.951235027924127","0.2550077817449419","0.8887630795969698","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"polished-sweep-5","40","0.697508896797153","0.7594983063261009","218","113","57","174","1.268972463077969","0.4875050882667097","0.47561787934692296","0.5827027145874966","youden","multitask_unet","","cosine","val/auc","finished","2025-09-04T02:14:04.000Z","28068","rjgvax1w","40","2","64","0.5","false","true","0.52","25","0.3","keep_last","0.6","0.1","20","[0.1,0.9]","0.15","3","inverse","","threshold","auto","0.5","true","false","true","false","0.19136957001788177","","","40","0","0.5","1","[256,256]","true","0.0005937799301529489","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","2","0.1","0.000017394037539805218","","","0.0005","","","","","","","","0","1.11064875125885","9.152126803140648e-7","1600","0.49247455185725497","[[218,113],[57,174]]","","","0.6994995248653786","","","0.7059285125750383","","","[[2,1796072],[16,35035142]]","2","1796072","16","35035142","0.49247455185725497","0.0000022270574113130062","0.975007949476008","0.000001113529945604062","0.9512346451639004","0.26582585480145265","0.8995795743735406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"confused-sweep-5","40","0.6708185053380783","0.7149657995579446","236","95","90","141","0.6767139004336463","0.4933750166886289","0.48692329922604816","0.5709317906928894","f1","multitask_unet","","none","val/auc","finished","2025-09-03T22:58:27.000Z","31699","","40","1","32","0.5","false","true","0.5","25","0.3","keep_last","0.6","0.2","5","[0.1,0.9]","0.12","1","inverse","","threshold","auto","0.5","true","false","true","false","0.1814847284030852","","","40","0","0.5","1","[256,256]","true","0.0005958670311237182","","","","0.65","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","max","1","","20","42","0.5","multitask","","true","2","0.2","0.000044577494935142685","","","0.0005","","","","","","","","0.0005958670311237182","0.5793029069900513","0.0005958670311237182","3240","0.39714347697055274","[[236,95],[90,141]]","","","0.6606920037433711","","","0.6616902734727508","","","[[0,963262],[0,35867970]]","0","963262","0","35867970","0.39714347697055274","0","0.9867500333772578","0","0.9738465984520964","0.2502380298452806","0.891625551540498","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
