Name,architecture,lr_scheduler,calibration_method,dropout_rate,val/acc,val/auc,val/cls_confmat_00,val/cls_confmat_01,val/cls_confmat_10,val/cls_confmat_11,val/dice,val/iou,val/multi,val/loss,val/auc
deft-sweep-5,vit,warmcos,f1,0.227272660564332,0.580817051509769,0.609373372226274,250,81,155,77,,,,0.680818319320679,0.609373372226274
lunar-sweep-3,simple_cnn,plateau,youden,0.237392346867649,0.603907637655417,0.609191061568913,202,129,94,138,,,,0.683212836583455,0.609191061568913
proud-sweep-1,simple_cnn,cosine,youden,0.184161564114971,0.612788632326821,0.608943639962496,204,127,91,141,,,,0.682068910863664,0.608943639962496
likely-sweep-8,simple_cnn,warmcos,youden,0.21012292303151,0.575488454706927,0.608943639962496,54,277,25,207,,,,0.690547555685043,0.608943639962496
earnest-sweep-3,simple_cnn,warmcos,f1,0.181783326606784,0.598579040852576,0.608644129596833,164,167,67,165,,,,0.683155761824714,0.608644129596833
splendid-sweep-2,simple_cnn,warmcos,youden,0.224719309609973,0.614564831261101,0.608214397333056,203,128,89,143,,,,0.682202570968204,0.608214397333056
absurd-sweep-7,simple_cnn,cosine,youden,0.221851465368156,0.571936056838366,0.607680487550787,51,280,26,206,,,,0.690612422095405,0.607680487550787
dashing-sweep-2,simple_cnn,none,f1,0.221314250805569,0.58259325044405,0.607511199083238,80,251,36,196,,,,0.68296613295873,0.607511199083238
smart-sweep-7,simple_cnn,warmcos,f1,0.1815919887955,0.591474245115453,0.607328888425878,182,149,81,151,,,,0.681394636631012,0.607328888425878
amber-sweep-8,simple_cnn,plateau,youden,0.200300815954599,0.621669626998224,0.607302844046255,87,244,45,187,,,,0.685424943765005,0.607302844046255
lively-sweep-3,simple_cnn,plateau,f1,0.230281132562218,0.589698046181172,0.607302844046255,184,147,84,148,,,,0.690813667244381,0.607302844046255
radiant-sweep-1,simple_cnn,warmcos,f1,0.216471716745695,0.575488454706927,0.606912178351912,162,169,70,162,,,,0.685376574595769,0.606912178351912
restful-sweep-9,simple_cnn,none,f1,0.229803806859734,0.623445825932504,0.606781956453797,222,109,103,129,,,,0.685817367500729,0.606781956453797
prime-sweep-5,simple_cnn,plateau,rate_match,0.227813426297553,0.55417406749556,0.606755912074174,150,181,70,162,,,,0.69082764784495,0.606755912074174
ethereal-sweep-7,simple_cnn,plateau,youden,0.238181489075493,0.598579040852576,0.606521512657569,196,135,91,141,,,,0.684498502148522,0.606521512657569
apricot-sweep-3,simple_cnn,none,rate_match,0.187683657397786,0.616341030195382,0.606508490467757,228,103,113,119,,,,0.683997220463223,0.606508490467757
spring-sweep-4,simple_cnn,cosine,rate_match,0.20923978766072,0.570159857904085,0.606235024481717,96,235,39,193,,,,0.690663980113136,0.606235024481717
decent-sweep-1,simple_cnn,plateau,f1,0.197699927247151,0.559502664298402,0.606000625065111,148,183,65,167,,,,0.690780017111037,0.606000625065111
colorful-sweep-6,simple_cnn,plateau,youden,0.193994834517069,0.58259325044405,0.605831336597562,236,95,140,92,,,,0.67575208346049,0.605831336597562
spring-sweep-5,simple_cnn,cosine,rate_match,0.222462258233628,0.607460035523979,0.605636003750391,117,214,46,186,,,,0.684246990415785,0.605636003750391
fluent-sweep-7,vit,cosine,rate_match,0.22924409930822,0.593250444049734,0.605076049588499,218,113,116,116,,,,0.686947796079848,0.605076049588499
radiant-sweep-23,simple_cnn,none,rate_match,0.217865400921004,0.566607460035524,0.604984894259819,160,171,73,159,,,,0.690942390097512,0.604984894259819
laced-sweep-4,simple_cnn,warmcos,f1,0.228988292493148,0.587921847246892,0.604880716741327,176,155,77,155,,,,0.682523532046212,0.604880716741327
denim-sweep-16,simple_cnn,warmcos,bal_acc,0.198860174041339,0.605683836589698,0.604854672361704,211,120,102,130,,,,0.676621817880207,0.604854672361704
radiant-sweep-4,simple_cnn,plateau,youden,0.2013218026969,0.595026642984014,0.604802583602459,181,150,78,154,,,,0.690623773468865,0.604802583602459
icy-sweep-4,simple_cnn,none,youden,0.238944644147375,0.591474245115453,0.604659339514533,178,153,77,155,,,,0.690671708848741,0.604659339514533
smart-sweep-5,simple_cnn,cosine,youden,0.230014581574993,0.586145648312611,0.604659339514533,175,156,77,155,,,,0.690782328446706,0.604659339514533
fearless-sweep-3,simple_cnn,cosine,youden,0.197036075069462,0.591474245115453,0.604144963016981,192,139,91,141,,,,0.684335947036743,0.604144963016981
zany-sweep-1,simple_cnn,none,rate_match,0.185204913898957,0.602131438721137,0.603943119074904,199,132,92,140,,,,0.691666278574202,0.603943119074904
true-sweep-8,simple_cnn,none,f1,0.216374204144963,0.571936056838366,0.603851963746224,163,168,73,159,,,,0.690951062573327,0.603851963746224
rare-sweep-4,vit,warmcos,f1,0.22428104986082,0.568383658969805,0.603669653088863,243,88,155,77,,,,0.677522626188066,0.603669653088863
proud-sweep-5,simple_cnn,warmcos,f1,0.227060913753621,0.580817051509769,0.603643608709241,169,162,74,158,,,,0.690973553392622,0.603643608709241
rosy-sweep-30,simple_cnn,warmcos,bal_acc,0.225273208949651,0.58436944937833,0.603630586519429,183,148,86,146,,,,0.683751033412086,0.603630586519429
classic-sweep-5,simple_cnn,warmcos,rate_match,0.231755881097724,0.579040852575488,0.603585008855089,169,162,75,157,,,,0.691124763753679,0.603585008855089
dulcet-sweep-1,simple_cnn,cosine,rate_match,0.207650571334244,0.609236234458259,0.603552453380561,214,117,103,129,,,,0.693139033185111,0.603552453380561
golden-sweep-2,simple_cnn,cosine,youden,0.193542392189498,0.618117229129663,0.603500364621315,221,110,105,127,,,,0.691024866369036,0.603500364621315
ethereal-sweep-8,simple_cnn,cosine,bal_acc,0.212234893226098,0.605683836589698,0.60327898739452,211,120,102,130,,,,0.677382038699256,0.60327898739452
radiant-sweep-1,simple_cnn,warmcos,bal_acc,0.219760205145655,0.614564831261101,0.603122721116783,229,102,115,117,,,,0.678122636344698,0.603122721116783
laced-sweep-1,simple_cnn,cosine,f1,0.217240113994282,0.603907637655417,0.603057610167726,200,131,92,140,,,,0.690416150622898,0.603057610167726
super-sweep-9,simple_cnn,plateau,f1,0.225125358610486,0.58436944937833,0.602875299510366,180,151,83,149,,,,0.684527628951603,0.602875299510366
lyric-sweep-12,simple_cnn,plateau,f1,0.190037544427296,0.577264653641208,0.602784144181686,117,214,46,186,,,,0.691424581739638,0.602784144181686
dauntless-sweep-15,simple_cnn,warmcos,f1,0.23934008357965,0.609236234458259,0.601768413376393,215,116,104,128,,,,0.675099680821101,0.601768413376393
flowing-sweep-17,simple_cnn,cosine,f1,0.216562820242598,0.607460035523979,0.601755391186582,208,123,98,134,,,,0.679481638802422,0.601755391186582
woven-sweep-14,simple_cnn,none,bal_acc,0.200394747357539,0.607460035523979,0.601234503594124,212,119,102,130,,,,0.679407162798776,0.601234503594124
restful-sweep-12,simple_cnn,plateau,rate_match,0.184882326890931,0.612788632326821,0.600270861548078,219,112,106,126,,,,0.68187936478191,0.600270861548078
drawn-sweep-4,simple_cnn,none,f1,0.215770546473548,0.61101243339254,0.600140639649964,42,289,15,217,,,,0.683114972379473,0.600140639649964
brisk-sweep-1,simple_cnn,warmcos,f1,0.203574738490587,0.595026642984014,0.600075528700906,177,154,74,158,,,,0.684734635882907,0.600075528700906
crimson-sweep-8,simple_cnn,warmcos,bal_acc,0.180557487433363,0.602131438721137,0.599736951765809,189,142,82,150,,,,0.684291481971741,0.599736951765809
autumn-sweep-6,simple_cnn,cosine,f1,0.219672898504091,0.586145648312611,0.598317533076362,189,142,91,141,,,,0.684584074550205,0.598317533076362
super-sweep-5,simple_cnn,warmcos,f1,0.223368794915214,0.600355239786856,0.598252422127305,182,149,76,156,,,,0.684764769342211,0.598252422127305
ethereal-sweep-3,simple_cnn,warmcos,bal_acc,0.200454208699548,0.58436944937833,0.598096155849568,171,160,74,158,,,,0.68540812532107,0.598096155849568
earnest-sweep-4,vit,cosine,f1,0.196517663771662,0.566607460035524,0.597874778622773,188,143,101,131,,,,0.71612337562773,0.597874778622773
jolly-sweep-20,simple_cnn,warmcos,f1,0.218973831440417,0.603907637655417,0.597744556724659,209,122,101,131,,,,0.676970693800185,0.597744556724659
fine-sweep-2,simple_cnn,none,f1,0.238226000340197,0.587921847246892,0.597705490155225,205,126,106,126,,,,0.68699261214998,0.597705490155225
polished-sweep-5,simple_cnn,none,youden,0.202244238227838,0.598579040852576,0.596325138035212,204,127,99,133,,,,0.684337317943573,0.596325138035212
twilight-sweep-4,simple_cnn,none,f1,0.22780169985967,0.600355239786856,0.595895405771435,200,131,94,138,,,,0.683600710497962,0.595895405771435
fragrant-sweep-2,simple_cnn,plateau,youden,0.187639784577815,0.602131438721137,0.59558287321596,41,290,16,216,,,,0.683041009638045,0.59558287321596
blooming-sweep-3,simple_cnn,warmcos,youden,0.18517045974808,0.607460035523979,0.594241587665382,51,280,26,206,,,,0.683113674322764,0.594241587665382
vague-sweep-2,vit,warmcos,rate_match,0.213361235111221,0.587921847246892,0.594189498906136,219,112,120,112,,,,0.688839938905504,0.594189498906136
sparkling-sweep-3,simple_cnn,none,youden,0.228331318967977,0.595026642984014,0.592171059485363,208,123,105,127,,,,0.688020136621263,0.592171059485363
genial-sweep-16,simple_cnn,plateau,rate_match,0.216300639435545,0.550621669626998,0.591311594957808,150,181,72,160,,,,0.688520540793737,0.591311594957808
floral-sweep-6,vit,cosine,f1,0.232816038502483,0.570159857904085,0.590920929263465,288,43,199,33,,,,0.676277736822764,0.590920929263465
gallant-sweep-2,simple_cnn,warmcos,f1,0.200579879654409,0.429840142095915,0.590907907073654,32,299,22,210,,,,0.690905054410299,0.590907907073654
trim-sweep-8,simple_cnn,warmcos,youden,0.213352849777212,0.593250444049734,0.590530263569122,202,129,100,132,,,,0.686913361152013,0.590530263569122
breezy-sweep-9,simple_cnn,warmcos,bal_acc,0.223705303136163,0.552397868561279,0.590321908532139,147,184,68,164,,,,0.687849187188678,0.590321908532139
decent-sweep-5,simple_cnn,plateau,youden,0.20151272393559,0.591474245115453,0.590165642254402,195,136,94,138,,,,0.685355193085141,0.590165642254402
happy-sweep-2,simple_cnn,warmcos,bal_acc,0.183012200252283,0.587921847246892,0.590087509115533,196,135,97,135,,,,0.684812131855223,0.590087509115533
smooth-sweep-1,simple_cnn,warmcos,youden,0.192402321855215,0.602131438721137,0.589957287217419,212,119,105,127,,,,0.684621724817488,0.589957287217419
comic-sweep-4,simple_cnn,plateau,youden,0.214570803497522,0.598579040852576,0.589827065319304,52,279,25,207,,,,0.684025916788313,0.589827065319304
royal-sweep-5,simple_cnn,plateau,youden,0.213644897647606,0.598579040852576,0.587847692467965,47,284,25,207,,,,0.684331258138021,0.587847692467965
warm-sweep-4,simple_cnn,cosine,youden,0.210363146376356,0.579040852575488,0.587404938014377,190,141,96,136,,,,0.690490086873372,0.587404938014377
ancient-sweep-1,simple_cnn,plateau,rate_match,0.239049408383267,0.591474245115453,0.587209605167205,55,276,27,205,,,,0.68654657403628,0.587209605167205
likely-sweep-19,simple_cnn,cosine,bal_acc,0.230873322365352,0.419182948490231,0.586272007500781,21,310,17,215,,,,0.694597933027479,0.586272007500781
sleek-sweep-5,simple_cnn,warmcos,f1,0.236987706325872,0.58259325044405,0.584396812167934,185,146,89,143,,,,0.687848574585385,0.584396812167934
bright-sweep-8,simple_cnn,cosine,youden,0.220878997703698,0.593250444049734,0.583446192311699,195,136,93,139,,,,0.686783744229211,0.583446192311699
hearty-sweep-3,simple_cnn,cosine,youden,0.238732593123361,0.589698046181172,0.58282112720075,191,140,91,141,,,,0.687865442699856,0.58282112720075
zany-sweep-2,vit,warmcos,f1,0.186397682682708,0.58259325044405,0.581551463694135,277,54,181,51,,,,0.688962161540985,0.581551463694135
charmed-sweep-6,simple_cnn,warmcos,youden,0.222920920154534,0.587921847246892,0.579148869673924,193,138,94,138,,,,0.688016835186217,0.579148869673924
tough-sweep-4,simple_cnn,none,youden,0.225334469399817,0.575488454706927,0.578849359308261,202,129,110,122,,,,0.702551225821177,0.578849359308261
toasty-sweep-1,simple_cnn,plateau,youden,0.193653524521686,0.589698046181172,0.578797270549015,206,125,106,126,,,,0.68565602435006,0.578797270549015
proud-sweep-1,simple_cnn,none,youden,0.207219723949911,0.587921847246892,0.57838056047505,56,275,23,209,,,,0.687672211064233,0.57838056047505
neat-sweep-5,simple_cnn,warmcos,bal_acc,0.202783071168984,0.557726465364121,0.578341493905615,188,143,106,126,,,,0.687904768519931,0.578341493905615
fancy-sweep-2,simple_cnn,warmcos,bal_acc,0.233805027887055,0.557726465364121,0.577911761641838,185,146,103,129,,,,0.686320530043708,0.577911761641838
glorious-sweep-4,simple_cnn,warmcos,f1,0.224877697499723,0.570159857904085,0.577078341493906,170,161,81,151,,,,0.687545802858141,0.577078341493906
clear-sweep-7,simple_cnn,warmcos,bal_acc,0.180035676937351,0.566607460035524,0.576023544119179,191,140,104,128,,,,0.688346568081114,0.576023544119179
volcanic-sweep-4,simple_cnn,cosine,rate_match,0.193129124109694,0.557726465364121,0.575639389519742,234,97,152,80,,,,0.684780399004618,0.575639389519742
glad-sweep-2,simple_cnn,plateau,youden,0.22865697333824,0.580817051509769,0.57512501302219,194,137,99,133,,,,0.686558889018165,0.57512501302219
lyric-sweep-8,vit,none,rate_match,0.217044246585776,0.579040852575488,0.574512970101052,234,97,140,92,,,,0.685843808783425,0.574512970101052
dauntless-sweep-4,simple_cnn,cosine,youden,0.211703749458796,0.573712255772647,0.574213459735389,202,129,111,121,,,,0.687950468725628,0.574213459735389
solar-sweep-3,simple_cnn,none,f1,0.196275705527056,0.573712255772647,0.573887904990103,232,99,141,91,,,,0.685676376024882,0.573887904990103
summer-sweep-2,simple_cnn,warmcos,rate_match,0.214699591903428,0.566607460035524,0.57313261798104,176,155,89,143,,,,0.688571621974309,0.57313261798104
wobbly-sweep-1,simple_cnn,warmcos,youden,0.189947490543998,0.557726465364121,0.570762579435358,182,149,100,132,,,,0.688237150510152,0.570762579435358
sandy-sweep-3,simple_cnn,warmcos,f1,0.235377346801614,0.545293072824156,0.569030628190437,189,142,114,118,,,,0.689493437608083,0.569030628190437
fallen-sweep-9,simple_cnn,cosine,youden,0.20749497539608,0.561278863232682,0.567168455047401,203,128,119,113,,,,0.689527134100596,0.567168455047401
dauntless-sweep-7,simple_cnn,none,youden,0.233782276912712,0.570159857904085,0.566191790811543,215,116,126,106,,,,0.690087805191676,0.566191790811543
toasty-sweep-4,simple_cnn,warmcos,f1,0.220211953143398,0.538188277087034,0.564564017085113,183,148,112,120,,,,0.689800381660461,0.564564017085113
dainty-sweep-1,simple_cnn,warmcos,bal_acc,0.205333018605067,0.538188277087034,0.564147307011147,179,152,108,124,,,,0.689823723501629,0.564147307011147
eager-sweep-2,simple_cnn,warmcos,f1,0.216927194117389,0.541740674955595,0.56408219606209,187,144,114,118,,,,0.690004626909892,0.56408219606209
fresh-sweep-6,simple_cnn,warmcos,bal_acc,0.181175358636892,0.550621669626998,0.564017085113033,192,139,114,118,,,,0.689568261305491,0.564017085113033
vital-sweep-2,simple_cnn,warmcos,f1,0.209348774522867,0.538188277087034,0.563600375039067,172,159,101,131,,,,0.690887361764908,0.563600375039067
sweepy-sweep-3,simple_cnn,warmcos,bal_acc,0.219703549750002,0.539964476021314,0.56254557766434,172,159,100,132,,,,0.690802094009188,0.56254557766434
confused-sweep-2,simple_cnn,warmcos,rate_match,0.232352137659527,0.545293072824156,0.561868423794145,45,286,25,207,,,,0.690867198838128,0.561868423794145
wandering-sweep-1,simple_cnn,none,f1,0.187520277583061,0.543516873889876,0.560266694447338,147,184,81,151,,,,0.691421495543586,0.560266694447338
prime-sweep-8,vit,plateau,youden,0.216278584284248,0.557726465364121,0.559381185540161,156,175,74,158,,,,0.900584853357739,0.559381185540161
daily-sweep-2,simple_cnn,warmcos,youden,0.239179037512641,0.55417406749556,0.558430565683926,221,110,141,91,,,,0.688808679580689,0.558430565683926
smart-sweep-1,simple_cnn,warmcos,bal_acc,0.232127174256242,0.536412078152753,0.557942233565996,152,179,82,150,,,,0.693739732106527,0.557942233565996
distinctive-sweep-8,simple_cnn,plateau,youden,0.227345989700447,0.575488454706927,0.556815814147307,215,116,123,109,,,,0.696936474906074,0.556815814147307
rose-sweep-4,simple_cnn,warmcos,youden,0.214270113993458,0.570159857904085,0.554680175018231,220,111,131,101,,,,0.691730025741789,0.554680175018231
northern-sweep-6,simple_cnn,cosine,rate_match,0.203786619428693,0.536412078152753,0.553573288884259,173,158,103,129,,,,0.693922367360857,0.553573288884259
fast-sweep-1,simple_cnn,warmcos,f1,0.228964072503651,0.534635879218472,0.553508177935202,172,159,103,129,,,,0.694039007027944,0.553508177935202
honest-sweep-7,simple_cnn,plateau,rate_match,0.197089209228898,0.532859680284192,0.55294822377331,158,173,90,142,,,,0.697034474876192,0.55294822377331
wise-sweep-5,simple_cnn,plateau,f1,0.218304305165982,0.513321492007105,0.549777320554225,138,193,81,151,,,,0.697980059517754,0.549777320554225
swept-sweep-9,simple_cnn,plateau,rate_match,0.188133606416274,0.536412078152753,0.547498437337223,158,173,88,144,,,,0.697903725836012,0.547498437337223
solar-sweep-2,simple_cnn,plateau,rate_match,0.182189849834806,0.532859680284192,0.546840816751745,158,173,90,142,,,,0.698407232761383,0.546840816751745
zany-sweep-4,simple_cnn,warmcos,bal_acc,0.239583286722861,0.511545293072824,0.545538597770601,131,200,75,157,,,,0.691600190268623,0.545538597770601
desert-sweep-3,simple_cnn,plateau,youden,0.210182604493288,0.557726465364121,0.545226065215127,201,130,119,113,,,,0.697627312607235,0.545226065215127
sparkling-sweep-3,simple_cnn,warmcos,f1,0.188987450457076,0.532859680284192,0.544574955724555,190,141,122,110,,,,0.691501286294725,0.544574955724555
wild-sweep-10,simple_cnn,plateau,youden,0.209486518736383,0.557726465364121,0.544028023752474,202,129,120,112,,,,0.696215887864431,0.544028023752474
resilient-sweep-11,simple_cnn,plateau,rate_match,0.214042654641917,0.52753108348135,0.544008490467757,157,174,92,140,,,,0.696275062031216,0.544008490467757
earthy-sweep-1,simple_cnn,warmcos,bal_acc,0.190897281303083,0.468916518650089,0.541358474841129,94,237,62,170,,,,0.692479974693722,0.541358474841129
vocal-sweep-4,vit,cosine,rate_match,0.211784196948816,0.52753108348135,0.538454526513179,153,178,88,144,,,,0.901095973120795,0.538454526513179
glowing-sweep-1,vit,warmcos,rate_match,0.197359079834955,0.587921847246892,0.528570684446297,11,320,4,228,,,,0.729532870981428,0.528570684446297
lunar-sweep-2,vit,cosine,bal_acc,0.225483564489478,0.465364120781528,0.523980362537764,102,229,72,160,,,,0.900382495588727,0.523980362537764
legendary-sweep-3,vit,plateau,youden,0.19702418251534,0.426287744227353,0.505638608188353,18,313,10,222,,,,0.901096754603916,0.505638608188353
